dstport,protocol,tag
8708,udp,sv_P2
8709,tcp,sv_P1
8710,udp,email
8711,tcp,email
8712,udp,sv_P1
8713,icmp,sv_P1
8714,icmp,sv_P2
8715,icmp,sv_P2
8716,icmp,email
8717,icmp,sv_P1
8718,tcp,sv_P1
8719,icmp,sv_P1
8720,udp,email
8721,icmp,sv_P1
8722,icmp,sv_P1
8723,tcp,sv_P2
8724,tcp,email
8725,icmp,sv_P1
8726,tcp,sv_P2
8727,tcp,sv_P1
8728,tcp,sv_P2
8729,tcp,sv_P2
8730,icmp,email
8731,udp,email
8732,udp,sv_P1
8733,tcp,email
8734,udp,email
8735,tcp,sv_P2
8736,tcp,email
8737,tcp,email
8738,udp,sv_P1
8739,udp,email
8740,tcp,sv_P1
8741,icmp,email
8742,tcp,email
8743,udp,email
8744,tcp,email
8745,tcp,email
8746,udp,sv_P1
8747,udp,sv_P1
8748,icmp,email
8749,udp,sv_P1
8750,tcp,sv_P1
8751,udp,email
8752,tcp,sv_P2
8753,icmp,sv_P2
8754,udp,email
8755,udp,sv_P2
8756,tcp,sv_P1
8757,icmp,email
8758,tcp,sv_P2
8759,tcp,email
8760,tcp,sv_P1
8761,udp,email
8762,tcp,sv_P1
8763,tcp,email
8764,tcp,sv_P2
8765,tcp,email
8766,tcp,email
8767,icmp,sv_P2
8768,udp,sv_P2
8769,icmp,sv_P1
8770,tcp,sv_P1
8771,icmp,sv_P1
8772,tcp,sv_P1
8773,tcp,email
8774,tcp,sv_P1
8775,icmp,email
8776,udp,sv_P2
8777,udp,sv_P2
8778,icmp,sv_P1
8779,udp,sv_P1
8780,udp,sv_P1
8781,tcp,email
8782,tcp,sv_P1
8783,icmp,sv_P2
8784,udp,sv_P2
8785,udp,sv_P1
8786,udp,email
8787,icmp,email
8788,icmp,sv_P2
8789,tcp,email
8790,udp,sv_P1
8791,icmp,email
8792,udp,sv_P1
8793,udp,sv_P1
8794,icmp,email
8795,udp,sv_P2
8796,udp,sv_P1
8797,udp,sv_P2
8798,udp,sv_P2
8799,tcp,sv_P1
8800,tcp,sv_P2
8801,udp,sv_P1
8802,icmp,email
8803,icmp,sv_P2
8804,icmp,email
8805,icmp,email
8806,udp,sv_P2
8807,icmp,email
8808,tcp,sv_P2
8809,udp,sv_P2
8810,tcp,email
8811,tcp,sv_P2
8812,tcp,email
8813,tcp,sv_P1
8814,udp,sv_P2
8815,udp,sv_P1
8816,udp,sv_P1
8817,tcp,email
8818,udp,sv_P1
8819,icmp,email
8820,udp,sv_P1
8821,udp,sv_P2
8822,icmp,sv_P2
8823,udp,sv_P1
8824,icmp,sv_P2
8825,tcp,sv_P1
8826,udp,email
8827,icmp,email
8828,tcp,sv_P1
8829,tcp,sv_P2
8830,icmp,email
8831,tcp,email
8832,udp,sv_P1
8833,udp,email
8834,icmp,sv_P1
8835,tcp,sv_P1
8836,tcp,sv_P2
8837,icmp,sv_P1
8838,udp,email
8839,tcp,sv_P2
8840,udp,sv_P2
8841,tcp,email
8842,udp,sv_P2
8843,udp,sv_P2
8844,icmp,email
8845,icmp,sv_P2
8846,tcp,email
8847,udp,sv_P1
8848,icmp,sv_P2
8849,tcp,email
8850,udp,email
8851,tcp,email
8852,tcp,sv_P1
8853,udp,sv_P1
8854,tcp,sv_P2
8855,tcp,sv_P2
8856,udp,email
8857,tcp,sv_P1
8858,udp,sv_P1
8859,icmp,email
8860,icmp,sv_P1
8861,udp,sv_P2
8862,icmp,sv_P2
8863,tcp,sv_P1
8864,udp,email
8865,udp,sv_P2
8866,icmp,sv_P2
8867,tcp,sv_P2
8868,icmp,email
8869,udp,email
8870,udp,sv_P2
8871,tcp,email
8872,tcp,sv_P1
8873,icmp,sv_P1
8874,icmp,sv_P1
8875,icmp,sv_P1
8876,icmp,sv_P1
8877,tcp,sv_P1
8878,icmp,sv_P2
8879,udp,sv_P2
8880,udp,sv_P2
8881,udp,email
8882,icmp,sv_P2
8883,icmp,sv_P2
8884,tcp,email
8885,icmp,sv_P2
8886,udp,sv_P2
8887,icmp,sv_P1
8888,udp,sv_P1
8889,icmp,email
8890,icmp,email
8891,icmp,sv_P2
8892,udp,sv_P1
8893,tcp,sv_P1
8894,icmp,sv_P2
8895,tcp,email
8896,udp,email
8897,icmp,sv_P2
8898,tcp,sv_P1
8899,tcp,sv_P2
8900,udp,sv_P1
8901,tcp,email
8902,udp,sv_P1
8903,icmp,sv_P2
8904,udp,sv_P2
8905,udp,email
8906,icmp,sv_P2
8907,tcp,sv_P1
8908,icmp,email
8909,udp,sv_P2
8910,icmp,email
8911,tcp,email
8912,icmp,sv_P1
8913,tcp,sv_P1
8914,tcp,sv_P1
8915,tcp,sv_P1
8916,udp,sv_P1
8917,icmp,email
8918,icmp,email
8919,udp,sv_P2
8920,tcp,sv_P1
8921,icmp,sv_P2
8922,tcp,sv_P2
8923,udp,sv_P2
8924,icmp,sv_P1
8925,tcp,email
8926,tcp,sv_P1
8927,tcp,sv_P2
8928,udp,sv_P2
8929,icmp,sv_P2
8930,udp,sv_P1
8931,tcp,email
8932,icmp,email
8933,tcp,sv_P1
8934,udp,sv_P2
8935,udp,email
8936,tcp,sv_P2
8937,tcp,sv_P1
8938,icmp,email
8939,udp,sv_P2
8940,icmp,email
8941,icmp,sv_P2
8942,udp,sv_P2
8943,tcp,sv_P1
8944,udp,email
8945,udp,sv_P1
8946,icmp,sv_P2
8947,udp,sv_P1
8948,tcp,sv_P1
8949,udp,email
8950,tcp,sv_P1
8951,udp,sv_P1
8952,udp,sv_P1
8953,udp,sv_P1
8954,udp,sv_P2
8955,udp,sv_P1
8956,icmp,email
8957,icmp,sv_P2
8958,icmp,email
8959,udp,sv_P2
8960,tcp,sv_P1
8961,icmp,sv_P1
8962,udp,email
8963,tcp,sv_P2
8964,tcp,email
8965,udp,email
8966,icmp,email
8967,icmp,sv_P1
8968,icmp,sv_P1
8969,udp,sv_P1
8970,tcp,email
8971,udp,email
8972,udp,sv_P2
8973,icmp,email
8974,udp,sv_P2
8975,icmp,sv_P1
8976,icmp,sv_P2
8977,udp,email
8978,icmp,sv_P1
8979,udp,email
8980,udp,email
8981,tcp,email
8982,udp,sv_P1
8983,tcp,sv_P2
8984,udp,email
8985,tcp,email
8986,icmp,sv_P1
8987,tcp,email
8988,icmp,sv_P2
8989,udp,sv_P2
8990,udp,email
8991,tcp,sv_P1
8992,icmp,sv_P1
8993,udp,sv_P2
8994,icmp,sv_P2
8995,tcp,sv_P2
8996,udp,sv_P2
8997,tcp,email
8998,udp,sv_P2
8999,icmp,email
9000,icmp,email
9001,udp,sv_P1
9002,icmp,sv_P2
9003,udp,email
9004,udp,email
9005,udp,email
9006,tcp,sv_P2
9007,udp,sv_P1
9008,udp,sv_P1
9009,tcp,email
9010,udp,email
9011,udp,sv_P2
9012,tcp,sv_P2
9013,udp,sv_P1
9014,udp,email
9015,icmp,sv_P1
9016,icmp,email
9017,udp,sv_P2
9018,icmp,sv_P2
9019,udp,sv_P2
9020,icmp,sv_P1
9021,tcp,email
9022,tcp,sv_P1
9023,udp,sv_P2
9024,udp,sv_P1
9025,icmp,sv_P2
9026,tcp,sv_P2
9027,tcp,sv_P2
9028,icmp,sv_P1
9029,udp,sv_P2
9030,udp,email
9031,udp,sv_P2
9032,udp,email
9033,udp,sv_P1
9034,udp,email
9035,udp,sv_P2
9036,udp,sv_P2
9037,tcp,sv_P1
9038,udp,sv_P2
9039,tcp,sv_P1
9040,tcp,email
9041,udp,sv_P2
9042,udp,email
9043,tcp,email
9044,tcp,sv_P2
9045,udp,email
9046,icmp,email
9047,tcp,sv_P1
9048,tcp,sv_P1
9049,udp,email
9050,icmp,sv_P2
9051,icmp,sv_P1
9052,tcp,email
9053,tcp,sv_P2
9054,tcp,sv_P1
9055,icmp,sv_P1
9056,icmp,sv_P2
9057,udp,email
9058,icmp,sv_P2
9059,tcp,sv_P2
9060,tcp,sv_P2
9061,icmp,sv_P1
9062,udp,sv_P2
9063,tcp,sv_P1
9064,udp,sv_P2
9065,tcp,sv_P1
9066,udp,email
9067,icmp,sv_P2
9068,icmp,sv_P1
9069,udp,email
9070,icmp,sv_P1
9071,tcp,sv_P2
9072,icmp,sv_P2
9073,icmp,email
9074,icmp,email
9075,tcp,sv_P2
9076,tcp,email
9077,tcp,sv_P1
9078,udp,sv_P2
9079,udp,sv_P1
9080,udp,sv_P2
9081,icmp,sv_P2
9082,tcp,email
9083,icmp,email
9084,icmp,sv_P2
9085,tcp,sv_P1
9086,tcp,sv_P2
9087,icmp,email
9088,udp,email
9089,icmp,email
9090,icmp,email
9091,udp,email
9092,udp,sv_P2
9093,icmp,sv_P2
9094,tcp,sv_P1
9095,icmp,email
9096,tcp,email
9097,udp,email
9098,udp,email
9099,icmp,email
9100,icmp,email
9101,udp,sv_P1
9102,udp,sv_P2
9103,tcp,email
9104,udp,sv_P1
9105,icmp,email
9106,tcp,sv_P1
9107,tcp,email
9108,icmp,sv_P2
9109,udp,sv_P1
9110,tcp,sv_P2
9111,icmp,sv_P2
9112,udp,sv_P2
9113,icmp,sv_P2
9114,udp,sv_P1
9115,icmp,email
9116,icmp,sv_P2
9117,udp,sv_P2
9118,udp,sv_P1
9119,tcp,sv_P1
9120,icmp,sv_P1
9121,icmp,sv_P2
9122,udp,sv_P2
9123,udp,sv_P2
9124,tcp,sv_P2
9125,udp,sv_P2
9126,tcp,sv_P2
9127,udp,email
9128,tcp,sv_P2
9129,tcp,email
9130,icmp,sv_P1
9131,icmp,sv_P2
9132,icmp,sv_P1
9133,udp,email
9134,tcp,sv_P1
9135,tcp,sv_P2
9136,icmp,email
9137,icmp,email
9138,udp,email
9139,udp,sv_P1
9140,tcp,sv_P2
9141,tcp,email
9142,udp,sv_P2
9143,icmp,email
9144,tcp,sv_P2
9145,icmp,sv_P1
9146,udp,sv_P1
9147,tcp,sv_P1
9148,udp,email
9149,icmp,sv_P1
9150,udp,sv_P2
9151,udp,sv_P1
9152,tcp,email
9153,udp,sv_P2
9154,tcp,sv_P2
9155,tcp,sv_P1
9156,tcp,email
9157,tcp,sv_P1
9158,udp,email
9159,tcp,sv_P1
9160,icmp,sv_P2
9161,tcp,sv_P2
9162,tcp,sv_P1
9163,icmp,sv_P1
9164,udp,sv_P2
9165,icmp,email
9166,udp,email
9167,icmp,sv_P2
9168,udp,sv_P2
9169,udp,sv_P1
9170,tcp,sv_P2
9171,tcp,sv_P1
9172,udp,sv_P2
9173,tcp,sv_P1
9174,udp,sv_P1
9175,udp,email
9176,icmp,email
9177,tcp,sv_P2
9178,tcp,sv_P1
9179,icmp,sv_P2
9180,tcp,sv_P2
9181,icmp,sv_P1
9182,tcp,sv_P2
9183,tcp,email
9184,tcp,email
9185,tcp,email
9186,icmp,sv_P1
9187,tcp,sv_P2
9188,udp,sv_P2
9189,icmp,sv_P2
9190,icmp,sv_P1
9191,icmp,sv_P2
9192,icmp,sv_P2
9193,udp,sv_P2
9194,icmp,email
9195,icmp,sv_P1
9196,udp,sv_P1
9197,icmp,email
9198,udp,sv_P1
9199,tcp,sv_P2
9200,udp,sv_P2
9201,tcp,sv_P1
9202,udp,email
9203,tcp,email
9204,tcp,sv_P2
9205,udp,sv_P1
9206,icmp,email
9207,icmp,sv_P1
9208,icmp,email
9209,icmp,sv_P2
9210,udp,sv_P1
9211,icmp,sv_P2
9212,icmp,sv_P2
9213,udp,email
9214,icmp,sv_P1
9215,tcp,sv_P1
9216,udp,email
9217,tcp,email
9218,tcp,email
9219,udp,email
9220,udp,sv_P1
9221,icmp,sv_P1
9222,tcp,sv_P2
9223,tcp,sv_P2
9224,udp,email
9225,udp,email
9226,icmp,sv_P2
9227,udp,sv_P2
9228,tcp,email
9229,tcp,email
9230,udp,sv_P2
9231,udp,sv_P1
9232,tcp,sv_P2
9233,tcp,sv_P1
9234,tcp,email
9235,icmp,email
9236,udp,sv_P1
9237,tcp,sv_P1
9238,icmp,sv_P1
9239,tcp,sv_P2
9240,udp,sv_P2
9241,tcp,sv_P1
9242,icmp,sv_P1
9243,udp,sv_P2
9244,udp,email
9245,udp,sv_P2
9246,udp,sv_P2
9247,icmp,email
9248,udp,email
9249,udp,sv_P1
9250,tcp,email
9251,tcp,email
9252,udp,email
9253,udp,sv_P1
9254,udp,sv_P1
9255,tcp,sv_P1
9256,udp,sv_P2
9257,tcp,sv_P1
9258,udp,email
9259,icmp,sv_P1
9260,udp,sv_P1
9261,tcp,sv_P2
9262,tcp,sv_P1
9263,tcp,sv_P2
9264,udp,sv_P1
9265,udp,sv_P2
9266,udp,sv_P1
9267,tcp,sv_P2
9268,icmp,email
9269,icmp,email
9270,tcp,sv_P2
9271,icmp,sv_P1
9272,tcp,email
9273,tcp,sv_P1
9274,tcp,sv_P2
9275,icmp,email
9276,tcp,sv_P1
9277,tcp,sv_P2
9278,udp,sv_P1
9279,udp,sv_P1
9280,tcp,sv_P1
9281,icmp,email
9282,udp,sv_P2
9283,udp,sv_P2
9284,tcp,sv_P1
9285,udp,sv_P2
9286,icmp,sv_P2
9287,udp,email
9288,icmp,sv_P2
9289,tcp,email
9290,icmp,sv_P2
9291,icmp,sv_P2
9292,tcp,sv_P1
9293,tcp,email
9294,icmp,sv_P2
9295,udp,sv_P2
9296,tcp,sv_P1
9297,icmp,sv_P1
9298,icmp,sv_P2
9299,tcp,email
9300,udp,sv_P2
9301,udp,sv_P2
9302,tcp,sv_P2
9303,udp,sv_P2
9304,tcp,sv_P2
9305,udp,sv_P1
9306,tcp,sv_P2
9307,icmp,sv_P2
9308,udp,email
9309,udp,sv_P1
9310,udp,sv_P2
9311,tcp,email
9312,tcp,sv_P1
9313,tcp,email
9314,icmp,sv_P2
9315,tcp,email
9316,icmp,sv_P1
9317,udp,email
9318,icmp,email
9319,tcp,email
9320,tcp,sv_P1
9321,tcp,sv_P1
9322,udp,sv_P1
9323,tcp,sv_P2
9324,udp,email
9325,icmp,email
9326,udp,sv_P1
9327,udp,sv_P1
9328,icmp,email
9329,icmp,email
9330,tcp,email
9331,tcp,sv_P1
9332,tcp,sv_P1
9333,icmp,sv_P2
9334,icmp,email
9335,tcp,sv_P1
9336,tcp,sv_P2
9337,udp,sv_P2
9338,udp,email
9339,tcp,email
9340,tcp,email
9341,tcp,sv_P2
9342,udp,sv_P2
9343,udp,email
9344,tcp,sv_P1
9345,udp,sv_P2
9346,tcp,email
9347,udp,sv_P1
9348,icmp,sv_P2
9349,icmp,sv_P2
9350,udp,sv_P2
9351,icmp,sv_P1
9352,udp,email
9353,udp,sv_P1
9354,udp,email
9355,udp,sv_P2
9356,icmp,sv_P1
9357,udp,sv_P2
9358,icmp,sv_P1
9359,tcp,email
9360,tcp,sv_P1
9361,icmp,email
9362,icmp,sv_P1
9363,icmp,sv_P2
9364,udp,sv_P1
9365,tcp,email
9366,icmp,email
9367,icmp,sv_P2
9368,tcp,sv_P1
9369,udp,sv_P2
9370,udp,sv_P2
9371,icmp,email
9372,tcp,email
9373,udp,sv_P2
9374,icmp,email
9375,udp,sv_P1
9376,tcp,sv_P2
9377,tcp,sv_P2
9378,icmp,email
9379,tcp,sv_P1
9380,tcp,sv_P2
9381,tcp,sv_P2
9382,udp,sv_P2
9383,icmp,sv_P1
9384,icmp,sv_P2
9385,udp,sv_P2
9386,tcp,sv_P2
9387,tcp,email
9388,icmp,sv_P1
9389,icmp,email
9390,udp,sv_P1
9391,icmp,sv_P2
9392,tcp,email
9393,icmp,email
9394,udp,sv_P1
9395,udp,sv_P2
9396,udp,sv_P2
9397,udp,email
9398,tcp,email
9399,tcp,sv_P1
9400,udp,sv_P2
9401,icmp,email
9402,tcp,sv_P2
9403,tcp,sv_P2
9404,tcp,sv_P1
9405,icmp,email
9406,udp,email
9407,icmp,email
9408,icmp,email
9409,udp,sv_P2
9410,udp,email
9411,tcp,email
9412,tcp,email
9413,tcp,email
9414,udp,sv_P2
9415,icmp,email
9416,udp,sv_P1
9417,icmp,sv_P1
9418,tcp,sv_P1
9419,tcp,sv_P2
9420,icmp,sv_P2
9421,udp,email
9422,udp,sv_P2
9423,tcp,email
9424,icmp,sv_P1
9425,tcp,email
9426,udp,email
9427,icmp,email
9428,tcp,sv_P2
9429,udp,sv_P2
9430,udp,sv_P2
9431,udp,sv_P2
9432,tcp,sv_P2
9433,icmp,sv_P2
9434,icmp,email
9435,tcp,sv_P2
9436,udp,sv_P1
9437,icmp,sv_P1
9438,udp,email
9439,tcp,sv_P2
9440,icmp,sv_P1
9441,udp,sv_P2
9442,tcp,email
9443,tcp,sv_P2
9444,tcp,sv_P1
9445,tcp,sv_P2
9446,icmp,email
9447,tcp,email
9448,icmp,sv_P1
9449,udp,sv_P1
9450,tcp,sv_P1
9451,icmp,email
9452,tcp,sv_P2
9453,udp,sv_P1
9454,udp,sv_P2
9455,tcp,sv_P2
9456,udp,sv_P1
9457,icmp,sv_P2
9458,udp,email
9459,tcp,sv_P1
9460,icmp,email
9461,tcp,email
9462,tcp,sv_P1
9463,tcp,sv_P1
9464,tcp,sv_P2
9465,icmp,email
9466,icmp,sv_P2
9467,icmp,sv_P2
9468,icmp,email
9469,udp,email
9470,icmp,email
9471,icmp,sv_P1
9472,udp,email
9473,udp,email
9474,udp,email
9475,tcp,email
9476,tcp,sv_P1
9477,tcp,sv_P1
9478,icmp,email
9479,icmp,sv_P1
9480,udp,sv_P1
9481,icmp,sv_P1
9482,tcp,sv_P2
9483,tcp,email
9484,udp,sv_P2
9485,udp,sv_P1
9486,tcp,sv_P2
9487,udp,email
9488,tcp,sv_P1
9489,tcp,sv_P2
9490,tcp,email
9491,tcp,email
9492,udp,sv_P2
9493,tcp,sv_P1
9494,icmp,sv_P1
9495,tcp,email
9496,tcp,email
9497,tcp,sv_P1
9498,tcp,sv_P1
9499,tcp,email
9500,icmp,email
9501,tcp,email
9502,udp,email
9503,tcp,sv_P1
9504,icmp,email
9505,tcp,email
9506,udp,sv_P1
9507,udp,email
9508,udp,email
9509,tcp,email
9510,udp,email
9511,icmp,email
9512,icmp,sv_P1
9513,udp,sv_P1
9514,icmp,sv_P1
9515,tcp,email
9516,tcp,email
9517,udp,sv_P2
9518,tcp,sv_P2
9519,tcp,email
9520,tcp,email
9521,tcp,sv_P2
9522,tcp,sv_P2
9523,udp,email
9524,icmp,email
9525,udp,sv_P2
9526,tcp,email
9527,tcp,sv_P2
9528,icmp,email
9529,icmp,sv_P1
9530,tcp,sv_P1
9531,tcp,email
9532,icmp,sv_P1
9533,udp,sv_P1
9534,udp,sv_P1
9535,tcp,sv_P2
9536,icmp,sv_P1
9537,icmp,email
9538,tcp,sv_P1
9539,icmp,email
9540,icmp,email
9541,tcp,sv_P1
9542,udp,sv_P2
9543,udp,sv_P2
9544,udp,email
9545,icmp,email
9546,tcp,sv_P2
9547,tcp,sv_P2
9548,icmp,sv_P1
9549,udp,email
9550,udp,sv_P1
9551,udp,sv_P1
9552,tcp,sv_P2
9553,tcp,email
9554,udp,sv_P1
9555,icmp,sv_P2
9556,icmp,sv_P2
9557,udp,sv_P1
9558,icmp,sv_P1
9559,tcp,sv_P1
9560,udp,sv_P1
9561,udp,sv_P2
9562,tcp,sv_P1
9563,tcp,sv_P1
9564,tcp,sv_P1
9565,tcp,email
9566,icmp,email
9567,icmp,email
9568,tcp,sv_P2
9569,icmp,email
9570,icmp,sv_P2
9571,udp,email
9572,udp,sv_P2
9573,tcp,sv_P1
9574,udp,email
9575,icmp,email
9576,udp,email
9577,icmp,sv_P2
9578,tcp,email
9579,icmp,email
9580,tcp,email
9581,tcp,sv_P1
9582,udp,sv_P2
9583,icmp,email
9584,tcp,sv_P1
9585,udp,sv_P2
9586,udp,sv_P2
9587,udp,sv_P1
9588,tcp,sv_P2
9589,icmp,sv_P2
9590,icmp,sv_P1
9591,tcp,email
9592,udp,sv_P1
9593,udp,sv_P2
9594,tcp,email
9595,icmp,email
9596,tcp,email
9597,udp,sv_P1
9598,icmp,email
9599,icmp,sv_P2
9600,tcp,sv_P1
9601,icmp,sv_P1
9602,tcp,sv_P1
9603,udp,email
9604,icmp,sv_P2
9605,icmp,sv_P2
9606,udp,email
9607,tcp,sv_P2
9608,udp,email
9609,udp,sv_P2
9610,udp,email
9611,tcp,sv_P1
9612,icmp,sv_P1
9613,tcp,email
9614,icmp,sv_P2
9615,udp,sv_P1
9616,tcp,sv_P2
9617,udp,sv_P1
9618,tcp,sv_P2
9619,icmp,sv_P1
9620,tcp,sv_P1
9621,icmp,sv_P2
9622,tcp,sv_P1
9623,icmp,sv_P2
9624,tcp,email
9625,tcp,sv_P1
9626,icmp,email
9627,udp,sv_P1
9628,icmp,email
9629,tcp,sv_P1
9630,icmp,sv_P1
9631,tcp,sv_P2
9632,icmp,sv_P2
9633,tcp,sv_P1
9634,tcp,email
9635,icmp,sv_P1
9636,icmp,sv_P2
9637,icmp,sv_P2
9638,udp,sv_P2
9639,icmp,email
9640,udp,sv_P1
9641,udp,email
9642,tcp,sv_P2
9643,tcp,sv_P2
9644,tcp,sv_P1
9645,icmp,sv_P2
9646,udp,email
9647,tcp,sv_P1
9648,udp,sv_P1
9649,udp,email
9650,tcp,email
9651,udp,email
9652,icmp,email
9653,icmp,sv_P2
9654,udp,sv_P2
9655,tcp,sv_P2
9656,udp,sv_P1
9657,icmp,sv_P2
9658,udp,email
9659,tcp,email
9660,udp,email
9661,tcp,sv_P2
9662,tcp,sv_P1
9663,tcp,email
9664,udp,sv_P2
9665,icmp,email
9666,udp,sv_P2
9667,icmp,sv_P2
9668,tcp,email
9669,udp,email
9670,icmp,sv_P2
9671,tcp,sv_P2
9672,tcp,sv_P2
9673,icmp,email
9674,udp,sv_P2
9675,tcp,email
9676,tcp,sv_P1
9677,tcp,email
9678,icmp,sv_P1
9679,udp,sv_P2
9680,udp,email
9681,icmp,sv_P2
9682,udp,sv_P1
9683,tcp,sv_P2
9684,udp,sv_P1
9685,udp,sv_P1
9686,tcp,sv_P2
9687,udp,sv_P2
9688,tcp,sv_P1
9689,icmp,sv_P1
9690,udp,email
9691,icmp,sv_P2
9692,udp,sv_P1
9693,icmp,sv_P2
9694,udp,email
9695,udp,sv_P1
9696,icmp,sv_P1
9697,icmp,email
9698,icmp,sv_P2
9699,udp,sv_P1
9700,udp,sv_P2
9701,icmp,sv_P1
9702,icmp,sv_P1
9703,udp,email
9704,udp,sv_P1
9705,tcp,sv_P1
9706,udp,sv_P2
9707,tcp,email
9708,udp,sv_P2
9709,udp,sv_P2
9710,icmp,email
9711,icmp,sv_P1
9712,udp,sv_P2
9713,icmp,email
9714,udp,sv_P1
9715,udp,sv_P2
9716,udp,sv_P1
9717,tcp,sv_P1
9718,udp,email
9719,tcp,sv_P1
9720,icmp,sv_P2
9721,icmp,email
9722,icmp,email
9723,icmp,sv_P2
9724,udp,sv_P1
9725,udp,sv_P2
9726,udp,sv_P2
9727,icmp,email
9728,tcp,email
9729,udp,sv_P2
9730,icmp,email
9731,udp,email
9732,udp,sv_P1
9733,tcp,email
9734,icmp,email
9735,icmp,sv_P2
9736,udp,sv_P1
9737,udp,email
9738,udp,email
9739,tcp,sv_P1
9740,udp,email
9741,tcp,sv_P2
9742,udp,sv_P1
9743,udp,sv_P1
9744,tcp,email
9745,icmp,email
9746,icmp,sv_P1
9747,udp,email
9748,icmp,sv_P2
9749,udp,email
9750,tcp,sv_P1
9751,udp,email
9752,icmp,email
9753,icmp,email
9754,icmp,sv_P1
9755,icmp,sv_P2
9756,tcp,email
9757,tcp,sv_P2
9758,udp,sv_P2
9759,icmp,sv_P2
9760,udp,sv_P1
9761,tcp,sv_P2
9762,tcp,sv_P2
9763,tcp,sv_P1
9764,icmp,email
9765,icmp,sv_P2
9766,tcp,email
9767,udp,sv_P1
9768,icmp,sv_P2
9769,icmp,sv_P1
9770,tcp,sv_P1
9771,tcp,sv_P1
9772,udp,email
9773,icmp,sv_P1
9774,tcp,sv_P1
9775,icmp,sv_P2
9776,udp,email
9777,icmp,sv_P2
9778,icmp,sv_P2
9779,udp,sv_P1
9780,tcp,sv_P2
9781,udp,email
9782,icmp,sv_P1
9783,udp,email
9784,icmp,sv_P2
9785,udp,sv_P1
9786,tcp,email
9787,udp,sv_P1
9788,tcp,email
9789,tcp,sv_P1
9790,tcp,email
9791,icmp,sv_P1
9792,tcp,sv_P2
9793,udp,sv_P1
9794,udp,email
9795,udp,sv_P2
9796,tcp,email
9797,icmp,sv_P2
9798,tcp,sv_P2
9799,tcp,sv_P2
9800,udp,email
9801,udp,sv_P1
9802,icmp,sv_P2
9803,icmp,sv_P1
9804,tcp,sv_P1
9805,icmp,sv_P2
9806,icmp,email
9807,udp,sv_P1
9808,tcp,sv_P1
9809,tcp,sv_P2
9810,udp,sv_P1
9811,icmp,sv_P2
9812,icmp,sv_P1
9813,udp,email
9814,icmp,sv_P2
9815,icmp,sv_P2
9816,tcp,email
9817,tcp,sv_P1
9818,icmp,sv_P2
9819,tcp,sv_P2
9820,tcp,sv_P2
9821,tcp,sv_P1
9822,tcp,email
9823,icmp,email
9824,icmp,sv_P1
9825,icmp,sv_P2
9826,tcp,sv_P1
9827,tcp,sv_P1
9828,icmp,email
9829,tcp,email
9830,udp,sv_P1
9831,tcp,sv_P1
9832,icmp,sv_P2
9833,tcp,sv_P2
9834,tcp,email
9835,icmp,email
9836,udp,email
9837,udp,sv_P1
9838,tcp,sv_P2
9839,icmp,sv_P2
9840,tcp,sv_P2
9841,icmp,sv_P1
9842,tcp,email
9843,icmp,sv_P1
9844,udp,sv_P1
9845,tcp,sv_P1
9846,icmp,sv_P2
9847,tcp,sv_P2
9848,icmp,email
9849,tcp,email
9850,udp,sv_P2
9851,udp,sv_P2
9852,udp,email
9853,tcp,email
9854,tcp,sv_P1
9855,udp,sv_P1
9856,icmp,sv_P2
9857,udp,sv_P2
9858,icmp,sv_P2
9859,icmp,email
9860,icmp,sv_P2
9861,icmp,email
9862,icmp,email
9863,tcp,sv_P1
9864,icmp,sv_P1
9865,icmp,sv_P1
9866,tcp,sv_P2
9867,tcp,sv_P1
9868,tcp,sv_P2
9869,icmp,sv_P2
9870,udp,sv_P2
9871,udp,sv_P2
9872,udp,sv_P1
9873,tcp,sv_P2
9874,tcp,sv_P1
9875,tcp,sv_P1
9876,udp,sv_P2
9877,tcp,sv_P1
9878,udp,email
9879,tcp,sv_P1
9880,icmp,sv_P2
9881,tcp,sv_P2
9882,icmp,sv_P2
9883,tcp,sv_P1
9884,udp,sv_P1
9885,icmp,sv_P1
9886,udp,sv_P1
9887,tcp,email
9888,icmp,sv_P2
9889,udp,email
9890,udp,sv_P1
9891,icmp,email
9892,tcp,email
9893,icmp,email
9894,udp,email
9895,tcp,email
9896,icmp,sv_P2
9897,icmp,sv_P2
9898,udp,sv_P2
9899,icmp,sv_P2
9900,icmp,email
9901,udp,sv_P2
9902,udp,sv_P1
9903,icmp,sv_P2
9904,tcp,sv_P2
9905,tcp,email
9906,tcp,email
9907,icmp,sv_P1
9908,tcp,sv_P1
9909,tcp,email
9910,udp,email
9911,udp,sv_P2
9912,udp,sv_P2
9913,icmp,sv_P2
9914,icmp,email
9915,tcp,email
9916,icmp,email
9917,udp,sv_P2
9918,icmp,sv_P1
9919,tcp,email
9920,icmp,email
9921,udp,sv_P1
9922,icmp,email
9923,udp,sv_P2
9924,tcp,email
9925,tcp,email
9926,udp,sv_P1
9927,tcp,email
9928,icmp,sv_P1
9929,tcp,sv_P2
9930,udp,sv_P1
9931,icmp,sv_P1
9932,icmp,sv_P1
9933,icmp,email
9934,tcp,sv_P2
9935,tcp,email
9936,tcp,sv_P2
9937,tcp,sv_P1
9938,tcp,sv_P2
9939,tcp,sv_P1
9940,icmp,sv_P2
9941,udp,email
9942,icmp,email
9943,icmp,email
9944,icmp,sv_P2
9945,icmp,sv_P2
